order_id,order_date,ship_date,delivery_date,order_status,customer_id,customer_name,country,state,city,product_id,product_name,category,sub_category,brand,quantity,unit_price,discount,shipping_cost,total_sales,payment_method
A17332,2026-01-28,2026-01-03,2026-01-03,Delivered,C9272,Garrett Parks,India,Arkansas,Melissamouth,P152,realize,Electronics,Laptop,May-Munoz,3,5399.01,0.07,113.83,15177.0679,Card
A17333,2026-01-29,2026-01-26,2026-01-20,Delivered,C3570,Patricia Harris,India,Michigan,Youngland,P913,big,Home,Furniture,Oneill-Thomas,4,45524.64,0.19,125.4,147625.2336,NetBanking
A17334,2026-01-16,2026-02-05,2026-02-08,Delivered,C7213,Jessica Meza,India,Michigan,East Juanmouth,P392,compare,Electronics,Mobile,Griffin PLC,5,38297.75,0.16,110.04,160960.59,NetBanking
A17335,2026-01-09,2026-02-06,2026-01-27,Delivered,C1963,Erin Prince,India,Connecticut,Thompsonport,P819,thank,Fashion,Clothing,"Mckenzie, Brock and Smith",3,39334.42,0.19,115.64,95698.2806,NetBanking
A17336,2026-01-06,2026-01-18,2026-01-08,Delivered,C4818,Jeffrey Marshall,India,Tennessee,West Williamshire,P900,American,Electronics,Accessories,"Ross, Hill and Rivera",4,39975.74,0.18,65.47,131185.8972,UPI
A17337,2026-01-08,2026-01-24,2026-01-04,Delivered,C5292,Michael White,India,Arizona,Boltonborough,P567,scene,Home,Kitchen,Chung-Adams,1,12632.05,0.2,132.22,10237.859999999999,Card
A17338,2026-01-30,2026-01-21,2026-01-03,Delivered,C9109,Kimberly Mills,India,Connecticut,New Jeremyfort,P504,protect,Fashion,Footwear,"Olson, Horton and Freeman",3,28013.95,0.1,102.61,75740.27500000001,Card
A17339,2026-01-09,2026-01-24,2026-01-05,Delivered,C8617,April Hodges,India,Washington,Jasonburgh,P478,name,Fashion,Footwear,"Preston, Medina and Butler",4,8719.5,0.13,73.89,30417.75,UPI
A17340,2026-01-02,2026-02-04,2026-01-18,Delivered,C8778,Alexandra Elliott,India,Georgia,West Linda,P357,suffer,Home,Furniture,Winters Ltd,3,24773.21,0.22,78.05,58047.36140000001,UPI
A17341,2026-01-10,2026-01-22,2026-01-17,Delivered,C2127,Gabriel Hayden,India,Virginia,Henryside,P825,detail,Fashion,Footwear,"Pruitt, Rice and Cooper",2,44348.32,0.14,82.47,76361.5804,Card
A17342,2026-01-13,2026-01-12,2026-01-17,Delivered,C8616,Crystal Long,India,Colorado,New Michaelhaven,P865,small,Fashion,Footwear,Charles LLC,2,21203.05,0.02,60.94,41618.918,UPI
A17343,2026-01-30,2026-01-21,2026-01-25,Delivered,C9609,Misty Carroll,India,Massachusetts,South Elizabeth,P551,gun,Fashion,Footwear,Chan LLC,1,16227.61,0.02,90.67,15993.7278,UPI
A17344,2026-01-19,2026-02-09,2026-01-08,Delivered,C9461,Katie Johnson,India,Indiana,Booneview,P779,chance,Home,Furniture,"Mann, Hampton and Armstrong",4,29015.73,0.28,41.43,83606.7324,UPI
A17345,2026-01-17,2026-01-23,2026-01-24,Delivered,C6483,Kenneth Hall,India,Pennsylvania,Amyfort,P871,month,Electronics,Mobile,Smith-Hatfield,2,31687.57,0.26,147.92,47045.5236,UPI
A17346,2026-01-14,2026-01-04,2026-01-13,Delivered,C1413,Bobby Martinez,India,Michigan,Trujillochester,P710,who,Home,Furniture,Brown LLC,3,17904.56,0.06,149.49,50640.349200000004,NetBanking
A17347,2026-01-12,2026-01-01,2026-02-06,Delivered,C6127,Kayla Mitchell,India,North Carolina,Cartershire,P279,floor,Fashion,Clothing,Bernard Ltd,1,27405.89,0.28,22.68,19754.9208,NetBanking
A17348,2026-01-25,2026-02-05,2026-01-22,Delivered,C6745,Elizabeth Hughes,India,Arizona,Charleschester,P456,along,Electronics,Laptop,"Martin, Cook and Perez",3,46289.0,0.27,134.78,101507.69,Card
A17349,2026-01-27,2026-02-10,2026-01-16,Delivered,C5589,Kim Cain,India,Virginia,Lake Daniellemouth,P987,present,Fashion,Clothing,"Malone, Alexander and Davis",2,5811.5,0.06,69.8,10995.419999999998,NetBanking
A17350,2026-01-06,2026-01-29,2026-01-03,Delivered,C1926,Jeffrey Cobb Jr.,India,South Carolina,East Williamburgh,P312,student,Electronics,Accessories,"Garcia, Davis and Burns",2,38820.91,0.08,84.48,71514.9544,UPI
A17351,2026-01-16,2026-01-16,2026-02-09,Delivered,C6435,Casey Green,India,Minnesota,Andersonview,P954,rate,Fashion,Footwear,Wilson-Holloway,3,33311.47,0.18,36.48,81982.6962,UPI
A17352,2026-01-18,2026-01-02,2026-01-23,Delivered,C2066,James Golden,India,Nevada,Onealview,P869,management,Home,Kitchen,Smith-Martin,1,20511.92,0.25,34.79,15418.73,Card
A17353,2026-01-03,2026-01-19,2026-01-07,Delivered,C4310,Elizabeth Cox,India,New Jersey,Singhfort,P335,measure,Fashion,Clothing,"Cunningham, Welch and Kaufman",5,30335.9,0.11,47.78,135042.535,NetBanking
A17354,2026-01-11,2026-01-30,2026-02-03,Delivered,C2182,John Barnes,India,New Hampshire,Warrenfort,P816,increase,Electronics,Mobile,Brewer Inc,4,35640.95,0.13,91.64,124122.146,UPI
A17355,2026-02-07,2026-01-03,2026-01-29,Delivered,C1344,Jenny Wagner,India,West Virginia,Bowmanton,P566,voice,Fashion,Footwear,Simpson-Frazier,2,36838.9,0.24,38.54,56033.668000000005,NetBanking
A17356,2026-02-06,2026-01-08,2026-01-03,Delivered,C7712,Jason Evans,India,Kentucky,Perkinsbury,P450,risk,Home,Kitchen,Buchanan-Paul,3,10366.98,0.17,117.4,25931.1802,COD
A17357,2026-01-22,2026-01-02,2026-02-08,Delivered,C8352,Heather Rodgers,India,Montana,Michaelville,P929,collection,Fashion,Clothing,Green-Steele,5,21791.97,0.01,144.41,108014.6615,COD
A17358,2026-02-01,2026-02-04,2026-02-05,Delivered,C4907,Melissa Mills,India,Arizona,New Jacqueline,P636,reality,Home,Kitchen,Barrett-Rogers,4,18828.2,0.19,29.62,61032.98800000001,NetBanking
A17359,2026-01-30,2026-01-09,2026-01-20,Delivered,C9205,Daisy Anderson,India,West Virginia,East Luketown,P672,say,Electronics,Mobile,Collins Ltd,2,38687.71,0.02,116.87,75944.78159999999,NetBanking
A17360,2026-02-05,2026-01-27,2026-01-23,Delivered,C6517,Tyler Williams,India,North Dakota,South Thomas,P750,old,Electronics,Accessories,Burke-Griffin,2,33710.33,0.26,142.06,50033.3484,UPI
A17361,2026-01-15,2026-01-16,2026-02-01,Delivered,C5105,Paul Zimmerman,India,South Dakota,Gillespieside,P188,along,Home,Furniture,Morris-Thomas,2,7199.86,0.28,30.61,10398.4084,Card
A17362,2026-01-04,2026-01-08,2026-01-02,Delivered,C2292,Melissa Davis,India,Connecticut,South Kevin,P817,cup,Fashion,Footwear,"Peterson, Smith and Orozco",3,14648.7,0.07,49.56,40919.433,NetBanking
A17363,2026-01-03,2026-01-10,2026-02-01,Delivered,C7010,James Fowler,India,Idaho,East Gregory,P298,may,Home,Furniture,"Villa, Gutierrez and Salinas",2,31790.4,0.29,124.04,45266.408,UPI
A17364,2026-01-21,2026-01-29,2026-01-03,Delivered,C8203,Dan Moore,India,Massachusetts,East Richardmouth,P875,middle,Fashion,Clothing,Christian LLC,3,34791.89,0.05,127.27,99284.1565,UPI
A17365,2026-01-12,2026-01-20,2026-01-17,Delivered,C4241,Christian Mcneil,India,Florida,North Rachelport,P135,table,Electronics,Mobile,Raymond-Wilson,1,8973.0,0.12,50.82,7947.0599999999995,COD
A17366,2026-01-06,2026-01-02,2026-02-08,Delivered,C6564,Daniel Robles,India,Pennsylvania,Port Julieberg,P597,so,Electronics,Laptop,Ball-Tyler,5,47357.83,0.25,116.02,177707.8825,NetBanking
A17367,2026-01-24,2026-01-15,2026-02-09,Delivered,C6802,Crystal Gibson,India,Arkansas,Lake Michaelfurt,P857,five,Electronics,Laptop,Baker-Wright,4,13621.48,0.11,98.91,48591.378800000006,COD
A17368,2026-02-04,2026-01-11,2026-01-07,Delivered,C7444,Veronica Gray,India,Maryland,South Amandaland,P858,sometimes,Home,Kitchen,"Tucker, Peterson and Ross",2,21548.99,0.26,104.22,31996.725200000004,COD
A17369,2026-02-10,2026-02-09,2026-01-01,Delivered,C7685,Susan Larson,India,Idaho,Lake Nancyberg,P677,her,Fashion,Footwear,Lambert-Jones,1,29215.55,0.2,99.96,23472.4,UPI
A17370,2026-01-04,2026-01-04,2026-02-03,Delivered,C3682,Latasha Cole,India,Idaho,Lake Rebeccaland,P382,house,Fashion,Footwear,"Velasquez, Harris and Davila",2,18130.38,0.18,43.08,29776.903200000004,COD
A17371,2026-01-27,2026-01-31,2026-02-04,Delivered,C8525,Michael Zimmerman,India,North Carolina,Karenshire,P848,consumer,Home,Kitchen,Lewis Group,1,9533.58,0.22,58.43,7494.6224,COD
A17372,2026-02-04,2026-01-03,2026-01-09,Delivered,C3597,Eric Wiggins,India,Georgia,Brownfort,P126,opportunity,Fashion,Footwear,Hale-Gomez,3,10335.75,0.04,43.27,29810.23,Card
A17373,2026-01-08,2026-02-04,2026-01-06,Delivered,C6463,Amanda Jones,India,Alaska,North Deborahside,P172,final,Home,Kitchen,Gonzales Inc,2,24994.66,0.22,118.82,39110.4896,Card
A17374,2026-01-01,2026-02-05,2026-02-07,Delivered,C4025,Larry Woodward,India,Kansas,Lake Meganchester,P616,husband,Electronics,Laptop,Smith-Patel,5,30966.53,0.25,71.61,116196.09749999999,UPI
A17375,2026-01-10,2026-02-09,2026-01-26,Delivered,C1609,Denise Simpson,India,Oregon,Paulshire,P148,early,Electronics,Laptop,"Simmons, Davis and Allen",5,40680.47,0.21,41.47,160729.32650000002,Card
A17376,2026-01-30,2026-01-26,2026-01-29,Delivered,C1305,Zachary Ross,India,Vermont,Bowenfurt,P404,task,Electronics,Mobile,Quinn and Sons,5,48586.28,0.04,97.11,233311.254,NetBanking
A17377,2026-01-11,2026-01-16,2026-01-07,Delivered,C6992,Kelly Vasquez,India,South Carolina,Walshmouth,P964,majority,Home,Kitchen,Ramos-Miller,5,22432.08,0.07,140.62,104449.792,Card
A17378,2026-01-11,2026-01-16,2026-01-21,Delivered,C6019,Charles Fox,India,Iowa,Kellyside,P172,road,Electronics,Laptop,Patton and Sons,2,20417.12,0.07,66.75,38042.593199999996,NetBanking
A17379,2026-01-13,2026-01-26,2026-02-04,Delivered,C5205,Derek Hart,India,Virginia,Port Elizabeth,P274,would,Electronics,Mobile,Lopez-Clarke,3,31609.32,0.03,65.31,92048.43119999999,Card
A17380,2026-01-25,2026-01-03,2026-01-16,Delivered,C3369,Kelly Russell,India,New York,South Joseph,P481,travel,Electronics,Laptop,"Bell, Shaw and Thomas",3,20463.82,0.24,26.8,46684.3096,NetBanking
A17381,2026-02-01,2026-02-03,2026-01-06,Delivered,C1596,Julie Smith,India,Connecticut,East Ashleymouth,P810,quite,Fashion,Clothing,Fisher-Wells,1,42513.07,0.13,99.73,37086.100900000005,NetBanking
A17382,2026-01-08,2026-01-10,2026-01-30,Delivered,C9271,Kevin Schmidt,India,California,Ibarramouth,P488,cover,Electronics,Accessories,Chase-Holmes,4,44316.65,0.11,62.42,157829.69400000002,UPI
A17383,2026-01-14,2026-02-07,2026-01-08,Delivered,C1334,John Fleming,India,Kansas,South Tracy,P744,than,Fashion,Clothing,"Fuentes, Baldwin and Ward",3,3807.98,0.22,35.27,8945.943200000002,COD
A17384,2026-01-26,2026-01-01,2026-01-25,Delivered,C5392,Kristen Moss,India,Rhode Island,Coltonshire,P138,all,Electronics,Mobile,Morris-Burton,1,25279.47,0.15,123.94,21611.4895,COD
A17385,2026-01-28,2026-01-10,2026-01-26,Delivered,C8422,Miguel Wagner,India,Rhode Island,East Christopherside,P744,people,Electronics,Accessories,Hinton-Bond,3,16812.78,0.07,35.87,46943.52619999999,NetBanking
A17386,2026-01-23,2026-01-02,2026-01-07,Delivered,C9365,Joseph Merritt,India,Rhode Island,North Lisa,P518,part,Home,Kitchen,"Sanchez, Huff and Riley",5,39628.11,0.3,56.21,138754.59499999997,NetBanking
A17387,2026-01-14,2026-01-08,2026-01-26,Delivered,C9930,Gregory Lee,India,Minnesota,New Caitlin,P343,trouble,Electronics,Accessories,"Henderson, Miranda and Vang",3,34871.28,0.26,90.21,77504.4516,COD
A17388,2026-01-12,2026-02-10,2026-01-23,Delivered,C1692,Melvin Huerta,India,New York,Elizabethberg,P774,they,Home,Furniture,Vazquez-Morgan,2,44173.71,0.04,34.59,84848.11319999999,Card
A17389,2026-01-04,2026-01-14,2026-01-28,Delivered,C6139,Jasmin Reyes,India,Pennsylvania,Jesseville,P649,of,Fashion,Clothing,"Bailey, Chan and Smith",5,2178.64,0.2,33.06,8747.619999999999,NetBanking
A17390,2026-01-15,2026-01-19,2026-01-15,Delivered,C1496,Christopher Anthony,India,North Carolina,Stevefurt,P367,pressure,Fashion,Footwear,"Davis, Hall and Farrell",1,6184.56,0.07,110.5,5862.1408,UPI
A17391,2026-01-09,2026-02-10,2026-01-24,Delivered,C2401,Alejandra Barry,India,Montana,New Christopherport,P451,power,Electronics,Accessories,Smith Group,3,45480.9,0.21,27.87,107817.603,UPI
A17392,2026-01-22,2026-02-06,2026-01-11,Delivered,C5507,Robin Copeland,India,North Dakota,East Yolanda,P712,keep,Electronics,Laptop,Wiley-Sharp,4,11839.1,0.13,75.35,41275.418,NetBanking
A17393,2026-01-31,2026-01-01,2026-01-27,Delivered,C2843,Richard Parker,India,Michigan,Lake Edwardstad,P985,ever,Home,Furniture,Mendez-Walker,5,4419.26,0.0,88.13,22184.430000000004,Card
A17394,2026-01-30,2026-02-05,2026-01-23,Delivered,C6394,Jessica Mcgee,India,Kansas,Johnsonland,P475,able,Fashion,Footwear,Moore Ltd,5,4345.81,0.18,103.52,17921.341000000004,COD
A17395,2026-01-08,2026-01-13,2026-01-06,Delivered,C6985,Benjamin Johnson,India,Utah,Stephanietown,P468,prepare,Electronics,Mobile,Martin Inc,3,5661.13,0.26,140.98,12708.6886,Card
A17396,2026-01-19,2026-01-02,2026-01-25,Delivered,C7963,Lawrence Carter,India,Pennsylvania,New Edward,P376,because,Home,Kitchen,Wise-Stephens,1,11949.9,0.28,129.46,8733.387999999999,UPI
A17397,2026-01-27,2026-02-10,2026-01-02,Delivered,C7476,Jonathan Porter,India,Hawaii,Johnside,P331,thousand,Fashion,Footwear,"Shaw, Ward and Solomon",3,19316.27,0.18,67.22,47585.2442,NetBanking
A17398,2026-01-04,2026-01-08,2026-02-06,Delivered,C5774,Terry Roy,India,Massachusetts,Lake Brianton,P364,should,Electronics,Mobile,Johnson Ltd,3,2427.57,0.24,143.69,5678.5496,NetBanking
A17399,2026-02-02,2026-01-19,2026-01-11,Delivered,C8804,Angela Walters,India,Georgia,East Alan,P622,but,Fashion,Footwear,Grant-Gonzalez,1,41174.82,0.09,57.32,37526.4062,UPI
A17400,2026-02-07,2026-01-02,2026-01-11,Delivered,C9091,Lisa Castillo,India,South Dakota,Rebeccaport,P612,traditional,Electronics,Laptop,Shannon-Rogers,4,29286.07,0.08,62.82,107835.55760000001,Card
A17401,2026-01-23,2026-01-05,2026-01-12,Delivered,C8960,Dakota Lee,India,Maryland,Carolynberg,P763,summer,Electronics,Laptop,Allen-Stewart,5,45205.53,0.2,66.2,180888.32,NetBanking
A17402,2026-02-06,2026-01-07,2026-01-12,Delivered,C9618,Eric Schmidt,India,Michigan,Terryport,P464,there,Electronics,Laptop,Jones-Kennedy,1,19763.35,0.15,49.91,16848.7575,Card
A17403,2026-01-28,2026-01-08,2026-01-22,Delivered,C8883,Gregory Perry,India,Virginia,Barbarastad,P948,seat,Home,Furniture,Mills LLC,3,43785.43,0.3,25.07,91974.47300000001,COD
A17404,2026-02-02,2026-01-03,2026-01-25,Delivered,C4916,Sarah Johnston DVM,India,Wisconsin,Lake Benjamin,P189,avoid,Home,Kitchen,"Clark, Morgan and Lindsey",2,29356.13,0.25,58.93,44093.125,UPI
A17405,2026-01-17,2026-01-28,2026-01-24,Delivered,C6749,Eric Wyatt,India,New Hampshire,West Dawn,P425,anyone,Home,Furniture,Mitchell-Robinson,2,48214.68,0.16,67.85,81068.5124,NetBanking
A17406,2026-02-01,2026-02-04,2026-01-17,Delivered,C8866,Mrs. Rachel Hall,India,Massachusetts,Krystalburgh,P218,accept,Home,Furniture,"Porter, Morris and Allen",3,4638.29,0.26,64.15,10361.153799999998,COD
A17407,2026-01-27,2026-01-25,2026-01-20,Delivered,C7389,Karen Garcia,India,Maine,Dianeport,P179,home,Home,Furniture,Mills-Freeman,1,11463.76,0.25,104.51,8702.33,COD
A17408,2026-01-01,2026-01-05,2026-01-09,Delivered,C6045,Sarah Elliott,India,Nevada,Timothyfort,P104,job,Fashion,Clothing,Smith PLC,2,45436.96,0.16,49.96,76384.0528,UPI
A17409,2026-01-07,2026-01-20,2026-01-27,Delivered,C7928,Christina Simmons,India,Oregon,Duanemouth,P632,husband,Home,Furniture,Hicks Ltd,4,13332.35,0.12,75.68,47005.552,UPI
A17410,2026-01-06,2026-01-14,2026-01-18,Delivered,C2036,Joann Rojas,India,Alabama,Kelseyberg,P686,face,Home,Kitchen,"Rivas, Duncan and Nelson",5,19902.96,0.09,74.74,90633.208,UPI
A17411,2026-01-30,2026-02-09,2026-02-03,Delivered,C6033,Joseph Crawford,India,Oregon,West Mary,P480,your,Fashion,Clothing,Crane Group,3,26307.4,0.2,123.76,63261.52000000001,COD
A17412,2026-02-02,2026-01-26,2026-01-08,Delivered,C1192,Bruce Brennan,India,Maine,Hickmanton,P449,item,Electronics,Accessories,Spencer-Good,1,39672.34,0.05,74.63,37763.352999999996,UPI
A17413,2026-02-09,2026-01-21,2026-01-30,Delivered,C7716,Vincent Cannon,India,Oregon,Lake Nicole,P832,apply,Electronics,Mobile,Mcintosh and Sons,5,37211.88,0.2,89.51,148937.03,NetBanking
A17414,2026-02-06,2026-01-30,2026-01-22,Delivered,C4860,Dr. Chelsea Rojas,India,Alabama,Melissafurt,P666,talk,Electronics,Mobile,"Riddle, Miller and Bradley",4,21605.2,0.15,61.81,73519.49,UPI
A17415,2026-02-09,2026-01-24,2026-01-14,Delivered,C5895,Lisa Campos,India,Maine,Markfurt,P997,baby,Electronics,Mobile,"Parker, Rivera and Chen",3,41136.39,0.27,98.79,90187.48409999999,COD
A17416,2026-01-17,2026-01-17,2026-01-09,Delivered,C6074,Jack Bailey,India,Texas,Millerview,P810,people,Fashion,Clothing,Williams Group,3,9337.64,0.2,89.3,22499.636,Card
A17417,2026-02-01,2026-01-09,2026-02-04,Delivered,C2430,Katherine Kelly,India,Kentucky,Briggsville,P449,billion,Electronics,Mobile,Frazier Ltd,1,36582.76,0.18,149.55,30147.413200000003,COD
A17418,2026-01-01,2026-01-06,2026-02-01,Delivered,C5716,Jill Ruiz,India,Mississippi,Raymondburgh,P374,partner,Electronics,Mobile,"Lewis, Johnson and Williams",2,12615.34,0.08,30.46,23242.6856,COD
A17419,2026-01-19,2026-01-20,2026-01-02,Delivered,C5856,Mark Santana,India,Oregon,Jasonberg,P881,TV,Home,Kitchen,Smith Group,4,40986.68,0.01,64.19,162371.4428,COD
A17420,2026-01-24,2026-01-23,2026-02-04,Delivered,C3413,Mercedes Serrano,India,Idaho,Lisamouth,P102,ground,Fashion,Clothing,Tapia-Lozano,5,24503.9,0.12,88.12,107905.28,UPI
A17421,2026-02-04,2026-02-04,2026-02-06,Delivered,C9367,Melissa Anderson,India,Wisconsin,Christinestad,P578,yes,Electronics,Mobile,"Mckenzie, Torres and Jones",1,24637.66,0.17,73.53,20522.7878,UPI
A17422,2026-01-26,2026-02-05,2026-02-10,Delivered,C9029,Mark Meyer,India,South Carolina,East John,P274,collection,Home,Furniture,"Molina, Moore and Miller",3,33493.17,0.04,115.17,96575.4996,COD
A17423,2026-01-17,2026-02-08,2026-01-31,Delivered,C9697,Joseph Hernandez,India,Colorado,Valerieton,P362,notice,Home,Furniture,"Hanson, Guzman and Clark",5,12977.84,0.04,86.32,62379.952,COD
A17424,2026-01-21,2026-01-23,2026-01-03,Delivered,C3691,Monica Graham,India,Utah,Lake Kellimouth,P147,yet,Home,Furniture,Lee Ltd,1,20030.96,0.13,81.3,17508.2352,COD
A17425,2026-01-23,2026-02-10,2026-02-03,Delivered,C7932,Zachary Griffith,India,Alaska,East Jeremiah,P568,clearly,Fashion,Clothing,"Hansen, Rosario and Rodriguez",4,1955.13,0.29,108.71,5661.2792,COD
A17426,2026-01-26,2026-01-08,2026-01-15,Delivered,C2003,Mark Day,India,Oklahoma,Josephstad,P796,amount,Electronics,Mobile,Martin-Costa,1,43447.51,0.21,55.13,34378.6629,UPI
A17427,2026-01-30,2026-01-22,2026-02-03,Delivered,C4335,Jennifer Carlson,India,Maryland,Gallagherside,P891,writer,Electronics,Mobile,"Martinez, Eaton and Robinson",5,2334.43,0.02,35.27,11473.977,Card
A17428,2026-01-28,2026-01-17,2026-01-31,Delivered,C8591,Karen Reynolds,India,Oklahoma,North Davidfort,P764,wear,Electronics,Mobile,Gray-Raymond,1,32746.63,0.15,127.02,27961.6555,Card
A17429,2026-01-23,2026-01-12,2026-02-09,Delivered,C2756,Alexandra Stein MD,India,Florida,Kyleview,P152,south,Home,Furniture,James LLC,4,37395.19,0.1,75.28,134697.964,COD
A17430,2026-01-08,2026-01-20,2026-01-05,Delivered,C1565,Christopher Johnson,India,New York,West Aaronborough,P907,say,Electronics,Accessories,Tucker Inc,1,23639.21,0.24,41.13,18006.9296,Card
A17431,2026-01-29,2026-01-13,2026-01-18,Delivered,C3538,Michael Ray,India,Michigan,Pattyland,P913,say,Fashion,Clothing,"Hull, Hall and Rojas",1,2484.85,0.25,47.31,1910.9474999999998,UPI
A17432,2026-02-07,2026-01-19,2026-01-24,Delivered,C8920,Stephanie White,India,Oregon,Donaldshire,P201,line,Electronics,Accessories,Maddox Inc,2,38295.33,0.21,136.48,60643.10140000001,COD
A17433,2026-01-21,2026-01-05,2026-01-02,Delivered,C3944,Samantha Mathis,India,Kentucky,Melissastad,P802,smile,Electronics,Laptop,Wade Inc,1,29736.0,0.16,95.14,25073.379999999997,Card
A17434,2026-01-31,2026-01-05,2026-01-22,Delivered,C7065,Sharon Austin,India,South Carolina,Lake Jason,P711,short,Fashion,Clothing,"Brown, Clayton and Williams",4,29071.04,0.12,38.74,102368.80080000001,Card
A17435,2026-01-15,2026-01-01,2026-01-30,Delivered,C1263,Denise Torres,India,Oregon,Robertsonport,P565,writer,Electronics,Mobile,"Cook, Yoder and Wilson",4,38425.62,0.25,52.25,115329.11000000002,Card
A17436,2026-02-09,2026-02-05,2026-01-14,Delivered,C2304,Tina Sharp,India,Texas,East Davidborough,P441,avoid,Fashion,Clothing,Mueller-Ingram,5,37521.74,0.21,72.65,148283.523,NetBanking
A17437,2026-01-04,2026-01-09,2026-02-05,Delivered,C6666,Christopher Flores,India,Arkansas,Port Andreton,P888,finally,Electronics,Laptop,Jones LLC,3,3119.35,0.07,93.47,8796.456499999998,Card
A17438,2026-02-06,2026-01-16,2026-02-04,Delivered,C2820,Jeff Smith,India,Maine,Johnsonborough,P197,anything,Fashion,Footwear,Martinez Group,4,31618.65,0.23,99.85,97485.29200000002,COD
A17439,2026-01-18,2026-01-11,2026-01-29,Delivered,C4420,David Campbell,India,South Carolina,Stephanieport,P693,allow,Fashion,Clothing,Moore LLC,4,32652.28,0.18,77.59,107177.0684,NetBanking
A17440,2026-01-11,2026-01-31,2026-01-10,Delivered,C3814,Frank Carroll,India,Wisconsin,Melissaland,P859,yes,Home,Kitchen,Butler-Clements,1,49879.89,0.2,75.71,39979.622,UPI
A17441,2026-01-08,2026-01-15,2026-02-02,Delivered,C2754,Brian Williamson,India,North Dakota,Lake Ashley,P406,alone,Fashion,Footwear,"Kelly, Hoover and Pena",5,8071.2,0.23,128.54,31202.66,Card
A17442,2026-02-02,2026-01-08,2026-01-09,Delivered,C5479,Melissa Foster,India,Wisconsin,South Peter,P814,must,Fashion,Clothing,"Carr, Romero and Dunn",4,18369.04,0.22,128.65,57440.054800000005,UPI
A17443,2026-01-11,2026-01-24,2026-01-21,Delivered,C9050,James Warren,India,Montana,New Christopherville,P922,wrong,Home,Furniture,Brown Ltd,2,2610.18,0.13,115.85,4657.5632000000005,NetBanking
A17444,2026-01-20,2026-01-23,2026-01-28,Delivered,C3695,Jasmine Lee,India,Alaska,Sarahside,P665,final,Electronics,Laptop,"Barnes, Wright and Knox",5,13163.19,0.09,72.18,59964.6945,COD
A17445,2026-01-03,2026-01-01,2026-01-29,Delivered,C5069,Anthony Gordon,India,Illinois,Port Debrabury,P153,so,Electronics,Mobile,Garcia PLC,3,26641.16,0.08,32.31,73561.91159999999,Card
A17446,2026-02-06,2026-01-29,2026-02-01,Delivered,C2339,Adam Santos,India,North Dakota,New Mikestad,P736,local,Fashion,Footwear,Thompson PLC,3,24716.08,0.08,106.51,68322.89080000001,NetBanking
A17447,2026-01-29,2026-01-21,2026-01-21,Delivered,C6653,Lynn Terrell,India,Ohio,Wagnerbury,P691,same,Electronics,Laptop,Harris PLC,5,17336.64,0.06,111.46,81593.668,COD
A17448,2026-01-04,2026-01-13,2026-02-03,Delivered,C8522,Nicole Bishop,India,West Virginia,Port Allenhaven,P267,tough,Fashion,Clothing,Goodman and Sons,4,5471.71,0.12,70.99,19331.409200000002,COD
A17449,2026-01-24,2026-01-02,2026-01-04,Delivered,C7255,Nicholas Black,India,Maine,Jeffreystad,P676,behind,Fashion,Footwear,Mann-Lindsey,4,38767.34,0.23,110.04,119513.44719999998,UPI
A17450,2026-01-20,2026-01-20,2026-01-12,Delivered,C8913,Kelly Harper,India,Iowa,East Walter,P274,fill,Home,Furniture,Brady Ltd,4,35680.91,0.19,91.41,115697.55840000002,NetBanking
A17451,2026-01-17,2026-01-10,2026-01-17,Delivered,C1688,John Collins,India,Illinois,East Allison,P294,despite,Home,Furniture,Blanchard Inc,3,38027.66,0.19,48.26,92455.4738,Card
A17452,2026-01-03,2026-01-27,2026-01-08,Delivered,C3648,Kristin Garner,India,Michigan,Zacharybury,P486,entire,Home,Kitchen,Gonzalez-Collins,2,21659.32,0.06,50.5,40770.0216,Card
A17453,2026-02-01,2026-01-06,2026-01-24,Delivered,C2863,Michael Wilson,India,New Jersey,Davidhaven,P831,chair,Electronics,Accessories,Lindsey-Meyers,1,1668.65,0.2,21.98,1356.9,UPI
A17454,2026-01-25,2026-01-28,2026-01-03,Delivered,C4457,Rachael Riley,India,West Virginia,Moorechester,P910,leg,Electronics,Laptop,Walker-Gray,4,9788.3,0.0,50.13,39203.329999999994,UPI
A17455,2026-02-02,2026-01-31,2026-02-03,Delivered,C7400,Karen Morris,India,West Virginia,Paulmouth,P172,much,Electronics,Laptop,Huynh-Lynn,3,43129.74,0.28,144.24,93304.4784,NetBanking
A17456,2026-02-01,2026-01-18,2026-01-20,Delivered,C7646,Darrell Middleton,India,South Carolina,Melissaside,P625,act,Fashion,Clothing,"Harris, Watson and Davis",4,30442.51,0.16,117.92,102404.75359999998,COD
A17457,2026-01-04,2026-01-31,2026-01-03,Delivered,C4158,Karen Woods,India,South Dakota,North Ryanland,P206,official,Home,Kitchen,Cobb and Sons,4,4785.98,0.23,81.66,14822.478399999998,UPI
A17458,2026-01-05,2026-02-08,2026-02-03,Delivered,C4840,Raymond Smith,India,Nebraska,Stephenborough,P321,sometimes,Fashion,Clothing,Torres LLC,2,34310.13,0.13,139.4,59839.02619999999,NetBanking
A17459,2026-01-05,2026-02-01,2026-01-29,Delivered,C6062,Shannon Mayo,India,North Carolina,Kristenhaven,P915,cell,Electronics,Mobile,Pitts and Sons,4,38404.82,0.05,131.59,146069.906,NetBanking
